S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3,S_4,I_4,R_4,Q_4,D_4,Q_entry_4,D_entry_4,S_5,I_5,R_5,Q_5,D_5,Q_entry_5,D_entry_5,S_6,I_6,R_6,Q_6,D_6,Q_entry_6,D_entry_6,S_7,I_7,R_7,Q_7,D_7,Q_entry_7,D_entry_7
0.0845186,0.00310265,0.143321,3.08299e-16,2.61101e-13,3.08299e-16,3.06305e-16,0.264498,3.63832e-91,5.29745e-05,8.95436e-91,0.000154747,8.19542e-91,1.97311e-90,0.151856,1.11808e-49,5.04652e-05,9.68122e-50,5.68338e-05,8.77886e-50,8.69545e-50,0.131,2.12187e-180,0.00011881,1.53604e-179,0.000127434,1.47571e-179,1.15981e-178,0.0479965,5.16684e-75,0.000234704,6.93031e-75,1.19111e-06,6.28398e-75,1.06523e-76,0.0469289,7.90342e-231,7.14852e-05,1.41954e-184,9.60043e-05,1.8026e-229,8.17318e-184,0.0443314,2.11487e-289,0.000193033,9.64293e-249,7.49455e-05,1.02345e-287,7.20576e-248,0.0810844,1.99099e-56,0.000100153,1.9379e-56,3.03721e-05,1.70691e-56,1.03087e-56
0.0843292,0.003122,0.143491,3.10265e-16,2.61409e-13,3.10265e-16,3.08299e-16,0.264498,1.19579e-91,5.29745e-05,2.943e-91,0.000154747,2.69356e-91,6.48494e-91,0.151856,6.71301e-50,5.04652e-05,5.81267e-50,5.68338e-05,5.27088e-50,5.2208e-50,0.131,2.03476e-181,0.00011881,1.47298e-180,0.000127434,1.41513e-180,1.11219e-179,0.0479965,2.08242e-75,0.000234704,2.79315e-75,1.19111e-06,2.53266e-75,4.29326e-77,0.0469289,3.32428e-232,7.14852e-05,1.28707e-185,9.60043e-05,7.58199e-231,7.41044e-185,0.0443314,4.05671e-291,0.000193033,3.71305e-250,7.49455e-05,1.96317e-289,2.77461e-249,0.0810844,9.90792e-57,0.000100153,9.64371e-57,3.03721e-05,8.4942e-57,5.12997e-57
0.084139,0.00314106,0.143662,3.122e-16,2.6172e-13,3.122e-16,3.10265e-16,0.264498,3.93018e-92,5.29745e-05,9.67265e-92,0.000154747,8.85284e-92,2.13138e-91,0.151856,4.03053e-50,5.04652e-05,3.48996e-50,5.68338e-05,3.16467e-50,3.1346e-50,0.131,1.95122e-182,0.00011881,1.4125e-181,0.000127434,1.35703e-181,1.06653e-180,0.0479965,8.39286e-76,0.000234704,1.12574e-75,1.19111e-06,1.02075e-75,1.73033e-77,0.0469289,1.39824e-233,7.14852e-05,1.16696e-186,9.60043e-05,3.18908e-232,6.71889e-186,0.0443314,7.78153e-293,0.000193033,1.42973e-251,7.49455e-05,3.76572e-291,1.06838e-250,0.0810844,4.93055e-57,0.000100153,4.79907e-57,3.03721e-05,4.22703e-57,2.55286e-57
0.083948,0.00315979,0.143834,3.14106e-16,2.62032e-13,3.14106e-16,3.122e-16,0.264498,1.29172e-92,5.29745e-05,3.17908e-92,0.000154747,2.90963e-92,7.00514e-92,0.151856,2.41996e-50,5.04652e-05,2.09539e-50,5.68338e-05,1.90009e-50,1.88203e-50,0.131,1.87111e-183,0.00011881,1.35451e-182,0.000127434,1.30131e-182,1.02274e-181,0.0479965,3.38261e-76,0.000234704,4.53711e-76,1.19111e-06,4.11398e-76,6.97383e-78,0.0469289,5.88117e-235,7.14852e-05,1.05806e-187,9.60043e-05,1.34137e-233,6.09187e-187,0.0443314,1.49264e-294,0.000193033,5.50523e-253,7.49455e-05,7.22334e-293,4.11382e-252,0.0810844,2.45362e-57,0.000100153,2.38819e-57,3.03721e-05,2.10353e-57,1.2704e-57
0.0837564,0.0031782,0.144007,3.15979e-16,2.62346e-13,3.15979e-16,3.14106e-16,0.264498,4.24544e-93,5.29745e-05,1.04486e-92,0.000154747,9.56299e-93,2.30236e-92,0.151856,1.45296e-50,5.04652e-05,1.25809e-50,5.68338e-05,1.14082e-50,1.12998e-50,0.131,1.79429e-184,0.00011881,1.2989e-183,0.000127434,1.24788e-183,9.80752e-183,0.0479965,1.36331e-76,0.000234704,1.82861e-76,1.19111e-06,1.65808e-76,2.8107e-78,0.0469289,2.4737e-236,7.14852e-05,9.59317e-189,9.60043e-05,5.64198e-235,5.52337e-188,0.0443314,2.86316e-296,0.000193033,2.11981e-254,7.49455e-05,1.38557e-294,1.58405e-253,0.0810844,1.22101e-57,0.000100153,1.18845e-57,3.03721e-05,1.04679e-57,6.32198e-58
0.083564,0.00319628,0.144182,3.1782e-16,2.62662e-13,3.1782e-16,3.15979e-16,0.264498,1.39534e-93,5.29745e-05,3.4341e-93,0.000154747,3.14304e-93,7.56708e-93,0.151856,8.72365e-51,5.04652e-05,7.55363e-51,5.68338e-05,6.84958e-51,6.7845e-51,0.131,1.72062e-185,0.00011881,1.24557e-184,0.000127434,1.19665e-184,9.40486e-184,0.0479965,5.49461e-77,0.000234704,7.36995e-77,1.19111e-06,6.68262e-77,1.13281e-78,0.0469289,1.04047e-237,7.14852e-05,8.69792e-190,9.60043e-05,2.37309e-236,5.00792e-189,0.0443314,5.49207e-298,0.000193033,8.16243e-256,7.49455e-05,2.65778e-296,6.09944e-255,0.0810844,6.07622e-58,0.000100153,5.91419e-58,3.03721e-05,5.20923e-58,3.14605e-58
0.0833711,0.00321402,0.144357,3.19628e-16,2.6298e-13,3.19628e-16,3.1782e-16,0.264498,4.586e-94,5.29745e-05,1.12867e-93,0.000154747,1.03301e-93,2.48705e-93,0.151856,5.23773e-51,5.04652e-05,4.53525e-51,5.68338e-05,4.11253e-51,4.07346e-51,0.131,1.64998e-186,0.00011881,1.19443e-185,0.000127434,1.14752e-185,9.01873e-185,0.0479965,2.21452e-77,0.000234704,2.97034e-77,1.19111e-06,2.69333e-77,4.56561e-79,0.0469289,4.37635e-239,7.14852e-05,7.88621e-191,9.60043e-05,9.98154e-238,4.54057e-190,0.0443314,1.05348e-299,0.000193033,3.14298e-257,7.49455e-05,5.09811e-298,2.34862e-256,0.0810844,3.02376e-58,0.000100153,2.94312e-58,3.03721e-05,2.59231e-58,1.56559e-58
0.0831775,0.00323141,0.144533,3.21402e-16,2.63299e-13,3.21402e-16,3.19628e-16,0.264498,1.50727e-94,5.29745e-05,3.70957e-94,0.000154747,3.39516e-94,8.17409e-94,0.151856,3.14477e-51,5.04652e-05,2.72299e-51,5.68338e-05,2.46919e-51,2.44573e-51,0.131,1.58224e-187,0.00011881,1.14539e-186,0.000127434,1.10041e-186,8.64845e-186,0.0479965,8.92528e-78,0.000234704,1.19715e-77,1.19111e-06,1.0855e-77,1.8401e-79,0.0469289,1.84075e-240,7.14852e-05,7.15026e-192,9.60043e-05,4.19836e-239,4.11684e-191,0.0443314,2.02077e-301,0.000193033,1.21022e-258,7.49455e-05,9.77913e-300,9.04345e-258,0.0810844,1.50473e-58,0.000100153,1.46461e-58,3.03721e-05,1.29003e-58,7.79097e-59
0.0829833,0.00324844,0.14471,3.23141e-16,2.63621e-13,3.23141e-16,3.21402e-16,0.264498,4.95388e-95,5.29745e-05,1.21921e-94,0.000154747,1.11588e-94,2.68655e-94,0.151856,1.88814e-51,5.04652e-05,1.6349e-51,5.68338e-05,1.48251e-51,1.46843e-51,0.131,1.51727e-188,0.00011881,1.09837e-187,0.000127434,1.05523e-187,8.29338e-187,0.0479965,3.5972e-78,0.000234704,4.82493e-78,1.19111e-06,4.37496e-78,7.41623e-80,0.0469289,7.74244e-242,7.14852e-05,6.48299e-193,9.60043e-05,1.76589e-240,3.73265e-192,0.0443314,3.87622e-303,0.000193033,4.66e-260,7.49455e-05,1.87582e-301,3.48222e-259,0.0810844,7.48811e-59,0.000100153,7.28843e-59,3.03721e-05,6.41966e-59,3.87708e-59
0.0827885,0.00326511,0.144888,3.24844e-16,2.63944e-13,3.24844e-16,3.23141e-16,0.264498,1.62817e-95,5.29745e-05,4.00714e-95,0.000154747,3.66751e-95,8.82979e-95,0.151856,1.13365e-51,5.04652e-05,9.81604e-52,5.68338e-05,8.90111e-52,8.81654e-52,0.131,1.45498e-189,0.00011881,1.05327e-188,0.000127434,1.0119e-188,7.95288e-188,0.0479965,1.4498e-78,0.000234704,1.94462e-78,1.19111e-06,1.76326e-78,2.989e-80,0.0469289,3.25657e-243,7.14852e-05,5.87799e-194,9.60043e-05,7.42755e-242,3.38431e-193,0.0443314,7.4353e-305,0.000193033,1.79435e-261,7.49455e-05,3.59816e-303,1.34084e-260,0.0810844,3.72636e-59,0.000100153,3.62699e-59,3.03721e-05,3.19466e-59,1.92938e-59
0.0825932,0.0032814,0.145067,3.26511e-16,2.64269e-13,3.26511e-16,3.24844e-16,0.264498,5.35127e-96,5.29745e-05,1.31701e-95,0.000154747,1.20539e-95,2.90206e-95,0.151856,6.8065e-52,5.04652e-05,5.89361e-52,5.68338e-05,5.34428e-52,5.29351e-52,0.131,1.39524e-190,0.00011881,1.01003e-189,0.000127434,9.70359e-190,7.62637e-189,0.0479965,5.84318e-79,0.000234704,7.83747e-79,1.19111e-06,7.10654e-79,1.20467e-80,0.0469289,1.36976e-244,7.14852e-05,5.32944e-195,9.60043e-05,3.12413e-243,3.06848e-194,0.0443314,1.42623e-306,0.000193033,6.90923e-263,7.49455e-05,6.90195e-305,5.16298e-262,0.0810844,1.85438e-59,0.000100153,1.80493e-59,3.03721e-05,1.58978e-59,9.6013e-60
0.0823974,0.00329731,0.145247,3.2814e-16,2.64595e-13,3.2814e-16,3.26511e-16,0.264498,1.75878e-96,5.29745e-05,4.32858e-96,0.000154747,3.96171e-96,9.53809e-96,0.151856,4.08666e-52,5.04652e-05,3.53856e-52,5.68338e-05,3.20874e-52,3.17825e-52,0.131,1.33796e-191,0.00011881,9.6856e-191,0.000127434,9.3052e-191,7.31326e-190,0.0479965,2.355e-79,0.000234704,3.15877e-79,1.19111e-06,2.86418e-79,4.85524e-81,0.0469289,5.76138e-246,7.14852e-05,4.83209e-196,9.60043e-05,1.31405e-244,2.78213e-195,0.0443314,2.73577e-308,0.000193033,2.66043e-264,7.49455e-05,1.32392e-306,1.98803e-263,0.0810844,9.22807e-60,0.000100153,8.98198e-60,3.03721e-05,7.91135e-60,4.77796e-60
0.0822011,0.00331282,0.145428,3.29731e-16,2.64923e-13,3.29731e-16,3.2814e-16,0.264498,5.78053e-97,5.29745e-05,1.42266e-96,0.000154747,1.30208e-96,3.13485e-96,0.151856,2.45366e-52,5.04652e-05,2.12457e-52,5.68338e-05,1.92655e-52,1.90824e-52,0.131,1.28303e-192,0.00011881,9.28794e-192,0.000127434,8.92316e-192,7.013e-191,0.0479965,9.49148e-80,0.000234704,1.2731e-79,1.19111e-06,1.15437e-79,1.95683e-81,0.0469289,2.42331e-247,7.14852e-05,4.38115e-197,9.60043e-05,5.52706e-246,2.5225e-196,0.0443314,5.24771e-310,0.000193033,1.02441e-265,7.49455e-05,2.53953e-308,7.65498e-265,0.0810844,4.59223e-60,0.000100153,4.46977e-60,3.03721e-05,3.93698e-60,2.37769e-60
0.0820043,0.00332795,0.14561,3.31282e-16,2.65253e-13,3.31282e-16,3.29731e-16,0.264498,1.89987e-97,5.29745e-05,4.67581e-97,0.000154747,4.27951e-97,1.03032e-96,0.151856,1.47319e-52,5.04652e-05,1.27561e-52,5.68338e-05,1.15671e-52,1.14572e-52,0.131,1.23035e-193,0.00011881,8.90661e-193,0.000127434,8.55681e-193,6.72507e-192,0.0479965,3.82539e-80,0.000234704,5.13101e-80,1.19111e-06,4.65249e-80,7.8867e-82,0.0469289,1.01928e-248,7.14852e-05,3.9723e-198,9.60043e-05,2.32475e-247,2.28709e-197,0.0443314,1.00661e-311,0.000193033,3.94453e-267,7.49455e-05,4.87128e-310,2.94758e-266,0.0810844,2.28526e-60,0.000100153,2.22432e-60,3.03721e-05,1.95919e-60,1.18323e-60
0.0818071,0.00334267,0.145792,3.32795e-16,2.65584e-13,3.32795e-16,3.31282e-16,0.264498,6.24423e-98,5.29745e-05,1.53678e-97,0.000154747,1.40653e-97,3.38632e-97,0.151856,8.84513e-53,5.04652e-05,7.65882e-53,5.68338e-05,6.94496e-53,6.87898e-53,0.131,1.17984e-194,0.00011881,8.54094e-194,0.000127434,8.20549e-194,6.44896e-193,0.0479965,1.54177e-80,0.000234704,2.06798e-80,1.19111e-06,1.87512e-80,3.17861e-82,0.0469289,4.28721e-250,7.14852e-05,3.6016e-199,9.60043e-05,9.77822e-249,2.07366e-198,0.0443314,1.93086e-313,0.000193033,1.51886e-268,7.49455e-05,9.34402e-312,1.13498e-267,0.0810844,1.13723e-60,0.000100153,1.10691e-60,3.03721e-05,9.74966e-61,5.88818e-61
0.0810424,0.00392416,0.145975,3.34267e-16,2.65917e-13,3.34267e-16,3.32795e-16,0.264498,2.07844e-98,5.29745e-05,5.05089e-98,0.000154747,4.6228e-98,1.11297e-97,0.151856,4.86427e-53,5.04652e-05,4.5984e-53,5.68338e-05,4.1698e-53,4.13018e-53,0.131,1.75633e-195,0.00011881,8.19028e-195,0.000127434,7.86861e-195,6.18419e-194,0.0479965,6.0028e-81,0.000234704,8.33466e-81,1.19111e-06,7.55736e-81,1.28109e-82,0.0469289,1.73788e-251,7.14852e-05,3.26549e-200,9.60043e-05,4.11285e-250,1.88014e-199,0.0443314,3.18358e-315,0.000193033,5.84844e-270,7.49455e-05,1.79236e-313,4.37029e-269,0.0810844,5.80576e-61,0.000100153,5.50838e-61,3.03721e-05,4.85179e-61,2.93018e-61
0.080153,0.00459842,0.146191,3.92416e-16,2.66251e-13,3.92416e-16,3.34267e-16,0.264498,6.91828e-99,5.29745e-05,1.67944e-98,0.000154747,1.53874e-98,3.65796e-98,0.151856,2.67504e-53,5.04652e-05,2.55047e-53,5.68338e-05,2.29313e-53,2.47979e-53,0.131,2.61451e-196,0.00011881,1.20218e-195,0.000127434,1.17134e-195,5.93029e-195,0.0479965,2.33717e-81,0.000234704,3.25571e-81,1.19111e-06,2.94243e-81,5.16324e-83,0.0469289,7.04474e-253,7.14852e-05,2.96075e-201,9.60043e-05,1.6672e-251,1.70468e-200,0.0443314,5.24904e-317,0.000193033,2.25197e-271,7.49455e-05,2.95521e-315,1.6828e-270,0.0810844,2.96394e-61,0.000100153,2.80366e-61,3.03721e-05,2.47692e-61,1.45817e-61
0.0791222,0.0053771,0.146443,4.59842e-16,2.66644e-13,4.59842e-16,3.92416e-16,0.264498,2.30281e-99,5.29745e-05,5.58965e-99,0.000154747,5.12182e-99,1.21628e-98,0.151856,1.47111e-53,5.04652e-05,1.40381e-53,5.68338e-05,1.26108e-53,1.37539e-53,0.131,3.892e-197,0.00011881,1.78895e-196,0.000127434,1.74367e-196,8.70458e-196,0.0479965,9.09965e-82,0.000234704,1.268e-81,1.19111e-06,1.14562e-81,2.01688e-83,0.0469289,2.85568e-254,7.14852e-05,2.68445e-202,9.60043e-05,6.75823e-253,1.5456e-201,0.0443314,8.65455e-319,0.000193033,8.67129e-273,7.49455e-05,4.87251e-317,6.47969e-272,0.0810844,1.51314e-61,0.000100153,1.43081e-61,3.03721e-05,1.26451e-61,7.4218e-62
0.0779323,0.00627213,0.146737,5.3771e-16,2.67104e-13,5.3771e-16,4.59842e-16,0.264498,7.66509e-100,5.29745e-05,1.86055e-99,0.000154747,1.70484e-99,4.04814e-99,0.151856,8.09016e-54,5.04652e-05,7.72073e-54,5.68338e-05,6.93513e-54,7.57032e-54,0.131,5.79371e-198,0.00011881,2.66304e-197,0.000127434,2.59566e-197,1.29532e-196,0.0479965,3.54291e-82,0.000234704,4.93704e-82,1.19111e-06,4.46043e-82,7.8551e-84,0.0469289,1.15759e-255,7.14852e-05,2.43393e-203,9.60043e-05,2.73954e-254,1.40136e-202,0.0443314,1.42686e-320,0.000193033,3.33892e-274,7.49455e-05,8.03375e-319,2.49503e-273,0.0810844,7.72484e-62,0.000100153,7.30425e-62,3.03721e-05,6.45553e-62,3.78762e-62
0.0765653,0.00729527,0.147081,6.27213e-16,2.67641e-13,6.27213e-16,5.3771e-16,0.264498,2.55139e-100,5.29745e-05,6.19299e-100,0.000154747,5.67471e-100,1.34745e-99,0.151856,4.44908e-54,5.04652e-05,4.24596e-54,5.68338e-05,3.81389e-54,4.16357e-54,0.131,8.62463e-199,0.00011881,3.96425e-198,0.000127434,3.86395e-198,1.92821e-197,0.0479965,1.37942e-82,0.000234704,1.92222e-82,1.19111e-06,1.73665e-82,3.05844e-84,0.0469289,4.69245e-257,7.14852e-05,2.20679e-204,9.60043e-05,1.11051e-255,1.27058e-203,0.0443314,2.32211e-322,0.000193033,1.28567e-275,7.49455e-05,1.32459e-320,9.60724e-275,0.0810844,3.94366e-62,0.000100153,3.72893e-62,3.03721e-05,3.29566e-62,1.93357e-62
0.0750032,0.00845742,0.147481,7.29527e-16,2.68269e-13,7.29527e-16,6.27213e-16,0.264498,8.49252e-101,5.29745e-05,2.06139e-100,0.000154747,1.88887e-100,4.48509e-100,0.151856,2.44671e-54,5.04652e-05,2.33501e-54,5.68338e-05,2.0974e-54,2.28972e-54,0.131,1.28388e-199,0.00011881,5.90126e-199,0.000127434,5.75195e-199,2.87037e-198,0.0479965,5.37071e-83,0.000234704,7.48408e-83,1.19111e-06,6.76157e-83,1.1908e-84,0.0469289,1.90215e-258,7.14852e-05,2.00085e-205,9.60043e-05,4.50161e-257,1.15201e-204,0.0443314,0,0.000193033,4.95051e-277,7.49455e-05,2.17389e-322,3.69931e-276,0.0810844,2.0133e-62,0.000100153,1.90368e-62,3.03721e-05,1.68249e-62,9.87114e-63
0.0732292,0.00976776,0.147945,8.45742e-16,2.68998e-13,8.45742e-16,7.29527e-16,0.264498,2.82681e-101,5.29745e-05,6.86151e-101,0.000154747,6.28728e-101,1.4929e-100,0.151856,1.34554e-54,5.04652e-05,1.28411e-54,5.68338e-05,1.15344e-54,1.2592e-54,0.131,1.91121e-200,0.00011881,8.78472e-200,0.000127434,8.56247e-200,4.27289e-199,0.0479965,2.09106e-83,0.000234704,2.9139e-83,1.19111e-06,2.63259e-83,4.63632e-85,0.0469289,7.71063e-260,7.14852e-05,1.81413e-206,9.60043e-05,1.82479e-258,1.0445e-205,0.0443314,0,0.000193033,1.90622e-278,7.49455e-05,0,1.42443e-277,0.0810844,1.02783e-62,0.000100153,9.7186e-63,3.03721e-05,8.58939e-63,5.03938e-63
0.0712288,0.0112326,0.148481,9.76776e-16,2.69844e-13,9.76776e-16,8.45742e-16,0.264498,9.40926e-102,5.29745e-05,2.28391e-101,0.000154747,2.09277e-101,4.96925e-101,0.151856,7.39962e-55,5.04652e-05,7.0618e-55,5.68338e-05,6.34318e-55,6.92484e-55,0.131,2.84506e-201,0.00011881,1.30771e-200,0.000127434,1.27463e-200,6.36071e-200,0.0479965,8.14146e-84,0.000234704,1.13451e-83,1.19111e-06,1.02499e-83,1.80513e-85,0.0469289,3.12561e-261,7.14852e-05,1.64483e-207,9.60043e-05,7.39704e-260,9.4703e-207,0.0443314,0,0.000193033,7.33997e-280,7.49455e-05,0,5.48485e-279,0.0810844,5.24722e-63,0.000100153,4.96151e-63,3.03721e-05,4.38503e-63,2.57269e-63
0.0689912,0.0128544,0.149096,1.12326e-15,2.70821e-13,1.12326e-15,9.76776e-16,0.264498,3.13195e-102,5.29745e-05,7.60219e-102,0.000154747,6.96597e-102,1.65406e-101,0.151856,4.06933e-55,5.04652e-05,3.88355e-55,5.68338e-05,3.48835e-55,3.80823e-55,0.131,4.23521e-202,0.00011881,1.94668e-201,0.000127434,1.89743e-201,9.46867e-201,0.0479965,3.16984e-84,0.000234704,4.41718e-84,1.19111e-06,3.99075e-84,7.0282e-86,0.0469289,1.26701e-262,7.14852e-05,1.49133e-208,9.60043e-05,2.99849e-261,8.58651e-208,0.0443314,0,0.000193033,2.82629e-281,7.49455e-05,0,2.11196e-280,0.0810844,2.6788e-63,0.000100153,2.53293e-63,3.03721e-05,2.23863e-63,1.3134e-63
0.066511,0.0146298,0.149801,1.28544e-15,2.71944e-13,1.28544e-15,1.12326e-15,0.264498,1.0425e-102,5.29745e-05,2.53045e-102,0.000154747,2.31868e-102,5.50567e-102,0.151856,2.23788e-55,5.04652e-05,2.13571e-55,5.68338e-05,1.91838e-55,2.09429e-55,0.131,6.30461e-203,0.00011881,2.89787e-202,0.000127434,2.82455e-202,1.40952e-201,0.0479965,1.23417e-84,0.000234704,1.71981e-84,1.19111e-06,1.55378e-84,2.7364e-86,0.0469289,5.136e-264,7.14852e-05,1.35216e-209,9.60043e-05,1.21548e-262,7.78521e-209,0.0443314,0,0.000193033,1.08827e-282,7.49455e-05,0,8.13221e-282,0.0810844,1.36757e-63,0.000100153,1.2931e-63,3.03721e-05,1.14286e-63,6.70513e-64
0.0637897,0.016549,0.150603,1.46298e-15,2.73229e-13,1.46298e-15,1.28544e-15,0.264498,3.47004e-103,5.29745e-05,8.42282e-103,0.000154747,7.71793e-103,1.83261e-102,0.151856,1.23069e-55,5.04652e-05,1.17451e-55,5.68338e-05,1.05499e-55,1.15173e-55,0.131,9.38516e-204,0.00011881,4.31382e-203,0.000127434,4.20468e-203,2.09824e-202,0.0479965,4.80517e-85,0.000234704,6.69601e-85,1.19111e-06,6.04958e-85,1.06541e-86,0.0469289,2.08195e-265,7.14852e-05,1.22597e-210,9.60043e-05,4.92712e-264,7.05868e-210,0.0443314,0,0.000193033,4.19045e-284,7.49455e-05,0,3.13134e-283,0.0810844,6.98168e-64,0.000100153,6.60152e-64,3.03721e-05,5.83448e-64,3.42308e-64
0.0608374,0.018594,0.151511,1.6549e-15,2.74692e-13,1.6549e-15,1.46298e-15,0.264498,1.15503e-103,5.29745e-05,2.80361e-103,0.000154747,2.56898e-103,6.09999e-103,0.151856,6.76803e-56,5.04652e-05,6.45905e-56,5.68338e-05,5.80176e-56,6.33377e-56,0.131,1.39709e-204,0.00011881,6.42164e-204,0.000127434,6.25917e-204,3.12349e-203,0.0479965,1.87087e-85,0.000234704,2.60706e-85,1.19111e-06,2.35538e-85,4.14811e-87,0.0469289,8.43946e-267,7.14852e-05,1.11156e-211,9.60043e-05,1.99727e-265,6.39995e-211,0.0443314,0,0.000193033,1.61355e-285,7.49455e-05,0,1.20574e-284,0.0810844,3.56426e-64,0.000100153,3.37019e-64,3.03721e-05,2.9786e-64,1.74754e-64
0.0576737,0.0207382,0.15253,1.8594e-15,2.76347e-13,1.8594e-15,1.6549e-15,0.264498,3.84462e-104,5.29745e-05,9.33205e-104,0.000154747,8.55106e-104,2.03043e-103,0.151856,3.72199e-56,5.04652e-05,3.55207e-56,5.68338e-05,3.19061e-56,3.48318e-56,0.131,2.07974e-205,0.00011881,9.55937e-205,0.000127434,9.31752e-205,4.64968e-204,0.0479965,7.28416e-86,0.000234704,1.01505e-85,1.19111e-06,9.17056e-86,1.61505e-87,0.0469289,3.42105e-268,7.14852e-05,1.00783e-212,9.60043e-05,8.09623e-267,5.8027e-212,0.0443314,0,0.000193033,6.21304e-287,7.49455e-05,0,4.64275e-286,0.0810844,1.81962e-64,0.000100153,1.72054e-64,3.03721e-05,1.52063e-64,8.92149e-65
0.0543288,0.0229462,0.153667,2.07382e-15,2.78207e-13,2.07382e-15,1.8594e-15,0.264498,1.27971e-104,5.29745e-05,3.10625e-104,0.000154747,2.84629e-104,6.75847e-104,0.151856,2.04686e-56,5.04652e-05,1.95342e-56,5.68338e-05,1.75463e-56,1.91553e-56,0.131,3.09594e-206,0.00011881,1.42303e-205,0.000127434,1.38702e-205,6.9216e-205,0.0479965,2.83606e-86,0.000234704,3.95205e-86,1.19111e-06,3.57052e-86,6.28813e-88,0.0469289,1.38677e-269,7.14852e-05,9.13779e-214,9.60043e-05,3.28192e-268,5.26118e-213,0.0443314,0,0.000193033,2.39236e-288,7.49455e-05,0,1.78771e-287,0.0810844,9.28945e-65,0.000100153,8.78363e-65,3.03721e-05,7.76305e-65,4.55457e-65
0.0508423,0.0251746,0.154925,2.29462e-15,2.8028e-13,2.29462e-15,2.07382e-15,0.264498,4.25964e-105,5.29745e-05,1.03394e-104,0.000154747,9.47413e-105,2.24961e-104,0.151856,1.12565e-56,5.04652e-05,1.07426e-56,5.68338e-05,9.64938e-57,1.05342e-56,0.131,4.60867e-207,0.00011881,2.11834e-206,0.000127434,2.06475e-206,1.03036e-205,0.0479965,1.10421e-86,0.000234704,1.53871e-86,1.19111e-06,1.39017e-86,2.44826e-88,0.0469289,5.62147e-271,7.14852e-05,8.28504e-215,9.60043e-05,1.33037e-269,4.7702e-214,0.0443314,0,0.000193033,9.21188e-290,7.49455e-05,0,6.88365e-289,0.0810844,4.74242e-65,0.000100153,4.48419e-65,3.03721e-05,3.96317e-65,2.32518e-65
0.0472628,0.0273739,0.156305,2.51746e-15,2.82575e-13,2.51746e-15,2.29462e-15,0.264498,1.41786e-105,5.29745e-05,3.44156e-105,0.000154747,3.15354e-105,7.48803e-105,0.151856,6.19035e-57,5.04652e-05,5.90774e-57,5.68338e-05,5.30656e-57,5.79315e-57,0.131,6.86055e-208,0.00011881,3.15341e-207,0.000127434,3.07362e-207,1.53382e-206,0.0479965,4.29918e-87,0.000234704,5.99092e-87,1.19111e-06,5.41256e-87,9.53218e-89,0.0469289,2.27874e-272,7.14852e-05,7.51187e-216,9.60043e-05,5.39284e-271,4.32504e-215,0.0443314,0,0.000193033,3.54708e-291,7.49455e-05,0,2.65058e-290,0.0810844,2.42108e-65,0.000100153,2.28925e-65,3.03721e-05,2.02326e-65,1.18705e-65
0.0436446,0.0294913,0.157806,2.73739e-15,2.85093e-13,2.73739e-15,2.51746e-15,0.264498,4.71945e-106,5.29745e-05,1.14555e-105,0.000154747,1.04968e-105,2.49245e-105,0.151856,3.4043e-57,5.04652e-05,3.24888e-57,5.68338e-05,2.91827e-57,3.18587e-57,0.131,1.02128e-208,0.00011881,4.69422e-208,0.000127434,4.57546e-208,2.28327e-207,0.0479965,1.67387e-87,0.000234704,2.33254e-87,1.19111e-06,2.10736e-87,3.71131e-89,0.0469289,9.23719e-274,7.14852e-05,6.81085e-217,9.60043e-05,2.18606e-272,3.92142e-216,0.0443314,0,0.000193033,1.36582e-292,7.49455e-05,0,1.02062e-291,0.0810844,1.236e-65,0.000100153,1.1687e-65,3.03721e-05,1.03291e-65,6.06007e-66
0.0400449,0.0314741,0.159423,2.94913e-15,2.8783e-13,2.94913e-15,2.73739e-15,0.264498,1.57091e-106,5.29745e-05,3.81307e-106,0.000154747,3.49396e-106,8.29634e-106,0.151856,1.87215e-57,5.04652e-05,1.78668e-57,5.68338e-05,1.60487e-57,1.75203e-57,0.131,1.52029e-209,0.00011881,6.98791e-209,0.000127434,6.81111e-209,3.39892e-208,0.0479965,6.51714e-88,0.000234704,9.08164e-88,1.19111e-06,8.2049e-88,1.44498e-89,0.0469289,3.74442e-275,7.14852e-05,6.17525e-218,9.60043e-05,8.86151e-274,3.55547e-217,0.0443314,0,0.000193033,5.25914e-294,7.49455e-05,0,3.92993e-293,0.0810844,6.31001e-66,0.000100153,5.96642e-66,3.03721e-05,5.27318e-66,3.09377e-66
