NbCI,Method,Parametre_method_1,Parametre_method_2,fct_obj,nbr_evaluation,nbr_evaluation_aborted,temps,temps_CPU,delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0
81,MCMC,Gibbs,/,27935984878.630043029785156,19229,0,1.468773130000000,1.464979972000000,0.755118789940987,0.047744329504043,0.436740213849874,0.248573295538496,0.000044198150044,0.031692256479283,0.014282389203867,0.047671514366266,0.052771805867206,0.072102889264386,0.045781417596316,0.032208752925233
81,MCMC,Gibbs,/,27935981207.114376068115234,19259,0,1.470990840000000,1.467199014000000,0.755118789940987,0.047738044792529,0.436740702731885,0.248573295538496,0.000044198150044,0.031693450949650,0.014282389203867,0.047671514366266,0.052771805867206,0.072108001074610,0.045782245383748,0.032212522748857
81,MCMC,Gibbs,/,27935966387.271415710449219,19289,0,1.473373869000000,1.469600938000000,0.755110771283693,0.047735042834939,0.436742701640862,0.248572104379069,0.000044199328156,0.031697860127503,0.014282667341563,0.047671514366266,0.052777757781857,0.072111902949722,0.045785448428987,0.032222323102536
81,MCMC,Gibbs,/,27935964365.326267242431641,19319,0,1.475804907000000,1.472012741000000,0.755108894865963,0.047731084683221,0.436753752546652,0.248572104379069,0.000044199789689,0.031697860127503,0.014286297470848,0.047678812160965,0.052778059030633,0.072111902949722,0.045787683339564,0.032227441389590
81,MCMC,Gibbs,/,27935962271.938812255859375,19349,0,1.478202112000000,1.474412571000000,0.755107759668411,0.047731084683221,0.436754128889777,0.248571384538827,0.000044201021814,0.031697860127503,0.014286356977772,0.047682927100949,0.052778059030633,0.072111902949722,0.045789339882598,0.032227441389590
81,MCMC,Gibbs,/,27935950465.212211608886719,19379,0,1.481691852000000,1.477900638000000,0.755105075531924,0.047729665889739,0.436757294101142,0.248571384538827,0.000044201123021,0.031701883287709,0.014294446909554,0.047690031147800,0.052778059030633,0.072119484742412,0.045789448481228,0.032228777717814
81,MCMC,Gibbs,/,27935934848.350914001464844,19409,0,1.484418193000000,1.480659390000000,0.755103858925144,0.047728650618592,0.436757294101142,0.248569193094564,0.000044201123021,0.031707580620052,0.014297418255644,0.047691899740265,0.052778068855678,0.072124340532364,0.045794221917057,0.032232344354280
81,MCMC,Gibbs,/,27935932103.474941253662109,19439,0,1.488112956000000,1.484323826000000,0.755103143848548,0.047724866409905,0.436760779143728,0.248569193094564,0.000044202082286,0.031707580620052,0.014309924132593,0.047693039601851,0.052783964285987,0.072124340532364,0.045800450803441,0.032232344354280
81,MCMC,Gibbs,/,27935930263.989784240722656,19469,0,1.491434932000000,1.487643207000000,0.755103143848548,0.047724866409905,0.436760779143728,0.248564702869400,0.000044202082286,0.031707959979618,0.014310686398813,0.047693039601851,0.052797849073253,0.072133250604322,0.045809817703766,0.032240444403397
81,MCMC,Gibbs,/,27935908021.166664123535156,19499,0,1.494971870000000,1.491180626000000,0.755102587404981,0.047723931081745,0.436765671211314,0.248563294863685,0.000044203517409,0.031715382193487,0.014311152293045,0.047693039601851,0.052797849073253,0.072140432894116,0.045815554573782,0.032240444403397
