NbCI,Method,Parametre_method_1,Parametre_method_2,fct_obj,nbr_evaluation,nbr_evaluation_aborted,temps,temps_CPU,delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1
80,MCMC,Gibbs,/,6786095.873474139720201,17309,0,2.540721529000000,2.539741482000000,0.874531281908362,0.076571246149424,0.392057719890745,0.332529492326374,0.000246869378877,0.014723711961350,0.024051693690240,0.052218334951413,0.038880661304089,0.024729733130366,0.040340821515139,0.060900568338564,0.528234557816061,0.227505577425371,0.742147579919985,0.242474726670310,0.000123798836556,0.068231149194490,0.043056703006541,0.041935866853561,0.008559615440851,0.016602972154470,0.005894619099644,0.008684632197198
80,MCMC,Gibbs,/,6785784.886331103742123,17339,0,2.544983634000000,2.544003546000000,0.874531281908362,0.076565463211145,0.392059097554339,0.332529492326374,0.000246867527816,0.014725488199446,0.024058097209598,0.052218334951413,0.038880661304089,0.024735992448993,0.040340821515139,0.060900568338564,0.528228326137262,0.227505577425371,0.742151475126887,0.242473934472217,0.000123798167327,0.068231138633927,0.043056703006541,0.041935866853561,0.008559615440851,0.016603527522205,0.005894619099644,0.008687248265336
80,MCMC,Gibbs,/,6785587.309681260958314,17369,0,2.549248864000000,2.548268827000000,0.874531281908362,0.076565463211145,0.392059097554339,0.332531856954281,0.000246867527816,0.014725488199446,0.024059544020746,0.052218334951413,0.038881181564961,0.024735992448993,0.040343569572052,0.060900568338564,0.528228326137262,0.227496069197534,0.742151475126887,0.242471813950490,0.000123797438811,0.068237609344382,0.043056703006541,0.041935866853561,0.008560247550381,0.016607324890676,0.005894619099644,0.008687269627823
80,MCMC,Gibbs,/,6785257.445699607022107,17399,0,2.553515768000000,2.552535741000000,0.874531281908362,0.076556299173324,0.392058271497584,0.332536128023235,0.000246868020086,0.014725922829073,0.024059544020746,0.052222689351325,0.038881181564961,0.024742299384800,0.040343569572052,0.060900568338564,0.528223858126062,0.227491569769369,0.742151475126887,0.242468804716240,0.000123797438811,0.068241415034536,0.043057490130578,0.041946369524866,0.008562900227885,0.016610527093123,0.005899428873841,0.008687269627823
80,MCMC,Gibbs,/,6785112.983838492073119,17429,0,2.557772663000000,2.556792646000000,0.874531281908362,0.076554225968215,0.392058271497584,0.332536388784447,0.000246868020086,0.014725922829073,0.024061904970601,0.052222689351325,0.038881483514682,0.024745587170518,0.040343569572052,0.060904674481842,0.528223858126062,0.227491569769369,0.742154133298811,0.242468804716240,0.000123797076009,0.068245435967055,0.043060138082898,0.041946369524866,0.008564434564053,0.016610527093123,0.005902406926070,0.008687269627823
80,MCMC,Gibbs,/,6784879.154447356238961,17459,0,2.562028716000000,2.561048699000000,0.874528320731608,0.076551241459211,0.392058271497584,0.332530525783635,0.000246870127006,0.014726117288854,0.024061904970601,0.052231007627854,0.038881483514682,0.024745587170518,0.040347904295718,0.060911680028530,0.528222039912655,0.227488947102010,0.742152661452024,0.242473606517720,0.000123797261276,0.068245435967055,0.043073673882348,0.041946369524866,0.008564627450056,0.016610527093123,0.005902406926070,0.008687269627823
80,MCMC,Gibbs,/,6784584.199498585425317,17489,0,2.566296401000000,2.565316334000000,0.874528320731608,0.076543988290044,0.392066697544664,0.332530854100614,0.000246872325939,0.014726117288854,0.024061904970601,0.052231007627854,0.038881483514682,0.024757986804670,0.040348607970570,0.060911680028530,0.528222039912655,0.227488947102010,0.742153365222354,0.242463435031147,0.000123800637635,0.068256072905933,0.043073673882348,0.041947899868774,0.008575803080209,0.016610527093123,0.005909109011900,0.008687402589918
80,MCMC,Gibbs,/,6784194.856217044405639,17519,0,2.570557814000000,2.569577798000000,0.874519028201230,0.076541237376416,0.392066697544664,0.332541669772277,0.000246871997148,0.014730574490418,0.024062928191765,0.052234871157795,0.038888490161192,0.024758341648089,0.040355740303018,0.060917717244305,0.528217373769565,0.227483039313931,0.742153365222354,0.242463911988867,0.000123800637635,0.068258048323525,0.043076038394548,0.041951652508804,0.008577361743839,0.016610726422347,0.005909109011900,0.008686791893415
80,MCMC,Gibbs,/,6783769.877937537617981,17549,0,2.574887325000000,2.573907669000000,0.874519028201230,0.076530255180147,0.392068023890057,0.332541669772277,0.000246872653356,0.014740770526210,0.024067697838906,0.052234871157795,0.038888490161192,0.024766031271491,0.040359555528196,0.060917806156541,0.528217373769565,0.227483039313931,0.742149819144845,0.242463911988867,0.000123799801835,0.068258048323525,0.043080898192962,0.041951652508804,0.008577361743839,0.016613641767570,0.005911271406838,0.008686792427106
80,MCMC,Gibbs,/,6783548.863252922892570,17579,0,2.579323936000000,2.578348198000000,0.874517737667596,0.076530255180147,0.392071418784271,0.332540096548495,0.000246874133140,0.014740770526210,0.024071161602702,0.052242430412227,0.038889707030535,0.024766031271491,0.040359555528196,0.060920759050535,0.528217039984263,0.227476798804169,0.742149819144845,0.242468112751486,0.000123798924260,0.068263727708966,0.043082844539302,0.041954928130069,0.008580925975149,0.016613641767570,0.005911376406525,0.008686792427106
80,MCMC,Gibbs,/,6783305.369322042912245,17609,0,2.584034550000000,2.583058511000000,0.874515292438218,0.076530255180147,0.392071418784271,0.332540096548495,0.000246874133140,0.014740770526210,0.024072555075401,0.052242430412227,0.038889707030535,0.024771181636942,0.040359555528196,0.060922646802537,0.528213486797327,0.227472312135979,0.742153690680996,0.242460909824232,0.000123798924260,0.068276151112472,0.043082844539302,0.041956444842183,0.008581385211384,0.016613605555731,0.005913159107801,0.008686792427106
80,MCMC,Gibbs,/,6783044.015473632141948,17639,0,2.588568063000000,2.587591413000000,0.874515292438218,0.076530255180147,0.392075690382676,0.332536117156125,0.000246874133140,0.014743159255039,0.024081350163231,0.052248992819514,0.038895174120815,0.024771181636942,0.040359555528196,0.060927462548951,0.528213486797327,0.227472312135979,0.742155959112902,0.242460963718655,0.000123797568636,0.068276151112472,0.043082844539302,0.041956444842183,0.008584776879095,0.016618122188669,0.005913159107801,0.008687161706573
80,MCMC,Gibbs,/,6782758.801236164756119,17669,0,2.593653378000000,2.592679212000000,0.874507864949232,0.076530255180147,0.392075690382676,0.332536117156125,0.000246872072723,0.014743159255039,0.024083640369971,0.052253644076417,0.038895174120815,0.024775777688320,0.040363638982334,0.060927462548951,0.528210515958747,0.227471607818239,0.742148652601268,0.242453852540106,0.000123798391034,0.068276151112472,0.043090513245388,0.041957037096504,0.008586532656696,0.016618122188669,0.005913159107801,0.008696700746843
80,MCMC,Gibbs,/,6782509.227935979142785,17699,0,2.598413334000000,2.597449247000000,0.874507864949232,0.076528187004679,0.392075690382676,0.332536117156125,0.000246871457924,0.014743159255039,0.024083640369971,0.052269223207668,0.038895995282039,0.024782753438380,0.040363638982334,0.060930079769020,0.528210515958747,0.227471607818239,0.742144990034958,0.242453868862348,0.000123798895614,0.068276151112472,0.043095837895121,0.041960350598616,0.008586532656696,0.016620874150467,0.005921539021325,0.008705236263587
80,MCMC,Gibbs,/,6782119.107487473636866,17729,0,2.604276203000000,2.603301427000000,0.874504530667863,0.076522519959323,0.392075690382676,0.332536117156125,0.000246870004646,0.014743159255039,0.024086791815951,0.052275502986768,0.038898664308260,0.024783503121740,0.040371143772025,0.060939022442718,0.528207532281773,0.227460947819095,0.742143698603756,0.242453868862348,0.000123798895614,0.068279099305627,0.043095837895121,0.041965029976712,0.008590538852818,0.016620874150467,0.005921539021325,0.008707920576233
80,MCMC,Gibbs,/,6781920.454560631886125,17759,0,2.608776724000000,2.607799453000000,0.874491733187236,0.076519102916690,0.392077211536041,0.332538123006830,0.000246868070457,0.014744367844783,0.024086791815951,0.052275520018803,0.038899775309876,0.024783503121740,0.040374871375124,0.060939022442718,0.528207532281773,0.227456864978676,0.742143698603756,0.242455577223557,0.000123800794898,0.068279099305627,0.043095837895121,0.041965029976712,0.008590538852818,0.016625160765725,0.005921934987591,0.008707920576233
80,MCMC,Gibbs,/,6781700.617723125964403,17789,0,2.613256997000000,2.612279486000000,0.874491733187236,0.076519102916690,0.392067064947341,0.332538123006830,0.000246869265810,0.014744588801378,0.024088392696621,0.052275520018803,0.038900903936226,0.024787313880854,0.040374871375124,0.060939022442718,0.528201806874895,0.227456864978676,0.742143698603756,0.242455577223557,0.000123800794898,0.068283771612699,0.043095837895121,0.041965029976712,0.008590538852818,0.016626708839811,0.005932884556386,0.008707920576233
80,MCMC,Gibbs,/,6781466.905441003851593,17819,0,2.617824603000000,2.616849326000000,0.874491733187236,0.076519102916690,0.392067064947341,0.332544741468159,0.000246867732021,0.014745199160922,0.024088392696621,0.052275520018803,0.038900903936226,0.024790422869662,0.040379232171122,0.060943382938900,0.528201806874895,0.227454698441450,0.742143883854713,0.242452996894316,0.000123802195471,0.068283771612699,0.043100962076472,0.041965029976712,0.008590538852818,0.016640751326862,0.005937676692167,0.008707920576233
80,MCMC,Gibbs,/,6781144.487357392907143,17849,0,2.622514719000000,2.621538219000000,0.874491733187236,0.076519102916690,0.392068240789404,0.332544566500908,0.000246867317291,0.014745199160922,0.024093312237423,0.052280192763901,0.038900903936226,0.024790422869662,0.040385398950011,0.060943382938900,0.528201806874895,0.227443386323765,0.742145397677598,0.242452996894316,0.000123802218278,0.068293774483414,0.043100962076472,0.041965029976712,0.008590538852818,0.016644272579840,0.005937676692167,0.008714871797442
80,MCMC,Gibbs,/,6780888.448455711826682,17879,0,2.627714748000000,2.626740513000000,0.874491733187236,0.076519102916690,0.392073018662132,0.332553185924664,0.000246869214229,0.014745199160922,0.024103073829988,0.052280192763901,0.038900903936226,0.024791283140493,0.040391355662824,0.060947908965345,0.528201806874895,0.227443386323765,0.742141739246856,0.242451652942454,0.000123802218278,0.068293774483414,0.043100962076472,0.041971387256741,0.008592708738648,0.016645598887725,0.005942196169429,0.008714871797442
80,MCMC,Gibbs,/,6780737.892052616924047,17909,0,2.632429670000000,2.631452820000000,0.874491733187236,0.076519102916690,0.392069477074476,0.332553185924664,0.000246868817924,0.014745199160922,0.024103073829988,0.052287011264641,0.038905088566651,0.024791283140493,0.040391355662824,0.060947908965345,0.528201806874895,0.227443386323765,0.742144743587756,0.242448216581414,0.000123804012142,0.068293774483414,0.043115484558140,0.041972515878245,0.008595387704506,0.016645598887725,0.005942196169429,0.008714871797442
80,MCMC,Gibbs,/,6780257.087369983084500,17939,0,2.636920072000000,2.635942581000000,0.874491733187236,0.076519102916690,0.392067743751342,0.332553745608021,0.000246869022287,0.014746327313830,0.024110217593942,0.052291226690199,0.038905088566651,0.024791283140493,0.040392777981253,0.060947908965345,0.528192813198614,0.227429415807234,0.742143684237035,0.242454947597016,0.000123804012142,0.068304503699127,0.043115484558140,0.041975812786873,0.008598134794699,0.016647394988915,0.005942196169429,0.008714871797442
80,MCMC,Gibbs,/,6779838.571524687111378,17969,0,2.641363877000000,2.640386225000000,0.874481405577622,0.076518984276761,0.392061966327639,0.332553486092024,0.000246869022287,0.014747241543074,0.024121306072252,0.052293773499521,0.038905977600249,0.024794005144978,0.040392777981253,0.060952114957323,0.528192165048352,0.227424953261502,0.742143684237035,0.242461394671018,0.000123805420814,0.068312892900301,0.043115484558140,0.041975812786873,0.008601212051226,0.016650484520045,0.005942196169429,0.008719700481733
80,MCMC,Gibbs,/,6779560.039335800334811,17999,0,2.645774740000000,2.644796277000000,0.874481405577622,0.076518984276761,0.392059855792302,0.332554989411926,0.000246869022287,0.014754261242008,0.024121306072252,0.052293773499521,0.038905977600249,0.024798580982645,0.040392777981253,0.060952114957323,0.528190413228344,0.227421372500813,0.742137590516194,0.242456454735619,0.000123806023726,0.068313468618547,0.043118014779626,0.041981822427959,0.008609336142000,0.016653606826146,0.005942196169429,0.008719700481733
80,MCMC,Gibbs,/,6779347.790745981968939,18029,0,2.650187406000000,2.649210486000000,0.874474666968694,0.076511475413001,0.392063528785432,0.332563702702820,0.000246869600269,0.014754261242008,0.024126036459759,0.052293773499521,0.038905977600249,0.024798580982645,0.040392777981253,0.060957966896995,0.528190413228344,0.227421372500813,0.742140118970266,0.242457929642001,0.000123804484572,0.068313468618547,0.043121908407017,0.041982932524467,0.008609336142000,0.016653606826146,0.005947849300086,0.008719700481733
80,MCMC,Gibbs,/,6779148.216357109136879,18059,0,2.654949206000000,2.653972216000000,0.874472531561141,0.076511475413001,0.392057770189848,0.332563702702820,0.000246870359730,0.014757720385766,0.024126036459759,0.052297468071091,0.038908606530835,0.024800302011045,0.040392777981253,0.060957966896995,0.528187992867571,0.227415917840111,0.742143095753026,0.242457929642001,0.000123804482796,0.068313468618547,0.043121908407017,0.041987748726596,0.008609336142000,0.016653606826146,0.005948311180991,0.008719700481733
80,MCMC,Gibbs,/,6778913.791998069733381,18089,0,2.659437704000000,2.658457708000000,0.874471901039395,0.076511475413001,0.392055383819572,0.332567159921573,0.000246870359730,0.014757720385766,0.024126106108772,0.052297468071091,0.038918370361958,0.024803652229547,0.040392777981253,0.060958790845709,0.528187992867571,0.227411829872810,0.742143095753026,0.242457929642001,0.000123804482796,0.068313468618547,0.043121908407017,0.041993885717416,0.008609336142000,0.016658330461299,0.005960023075670,0.008719700481733
80,MCMC,Gibbs,/,6778674.084252584725618,18119,0,2.663834430000000,2.662855457000000,0.874461593865803,0.076506327587053,0.392055383819572,0.332567159921573,0.000246869107943,0.014757720385766,0.024126106108772,0.052302609036849,0.038918370361958,0.024803652229547,0.040392777981253,0.060958790845709,0.528187992867571,0.227407838984946,0.742137893141133,0.242455919656160,0.000123802932600,0.068318016160115,0.043128662172562,0.041993885717416,0.008609336142000,0.016661881580663,0.005963312400108,0.008722894870535
80,MCMC,Gibbs,/,6778504.497196640819311,18149,0,2.668315645000000,2.667336732000000,0.874462275232225,0.076505695928003,0.392048044469819,0.332563502416294,0.000246868653371,0.014757720385766,0.024126106108772,0.052302609036849,0.038921362700939,0.024808321306933,0.040392777981253,0.060958790845709,0.528180316894516,0.227407838984946,0.742141172772349,0.242455403418533,0.000123801114136,0.068318016160115,0.043128662172562,0.041998330738738,0.008609336142000,0.016661881580663,0.005963312400108,0.008722894870535
80,MCMC,Gibbs,/,6778225.946623099036515,18179,0,2.672832025000000,2.671798420000000,0.874458023039748,0.076503950979048,0.392047972892727,0.332563502416294,0.000246870956668,0.014757720385766,0.024127495222949,0.052302609036849,0.038921362700939,0.024808321306933,0.040401635809267,0.060964939074095,0.528180316894516,0.227402858998877,0.742137704396497,0.242451355431728,0.000123801114136,0.068318016160115,0.043142907879652,0.042004075412259,0.008609336142000,0.016661881580663,0.005963312400108,0.008722894870535
80,MCMC,Gibbs,/,6778152.756716459989548,18209,0,2.677183648000000,2.676149181000000,0.874456446186728,0.076503110211033,0.392047972892727,0.332570331685524,0.000246868911671,0.014757720385766,0.024127495222949,0.052304919018621,0.038921362700939,0.024808321306933,0.040405089458822,0.060972982679653,0.528180316894516,0.227402858998877,0.742143920532995,0.242450646950598,0.000123801321261,0.068322766419169,0.043144075275170,0.042006060724726,0.008609336142000,0.016661881580663,0.005963312400108,0.008722894870535
80,MCMC,Gibbs,/,6777717.963306474499404,18239,0,2.681615560000000,2.680581584000000,0.874456446186728,0.076503110211033,0.392044196956171,0.332555525390109,0.000246867861243,0.014757720385766,0.024138786873861,0.052305372128471,0.038921362700939,0.024816054493564,0.040405089458822,0.060970703955647,0.528171800163746,0.227398498158364,0.742140585127402,0.242450646950598,0.000123801321261,0.068322766419169,0.043144075275170,0.042006060724726,0.008609336142000,0.016661498738814,0.005963312400108,0.008728004438756
80,MCMC,Gibbs,/,6777552.913412941619754,18269,0,2.686012156000000,2.684978160000000,0.874456446186728,0.076491319997310,0.392043117009501,0.332555525390109,0.000246867389170,0.014757720385766,0.024138786873861,0.052305372128471,0.038921362700939,0.024816054493564,0.040405089458822,0.060975813938331,0.528171800163746,0.227396070510997,0.742138603224281,0.242449763442499,0.000123800742391,0.068322766419169,0.043145535383053,0.042006060724726,0.008609336142000,0.016667964375347,0.005963312400108,0.008740471364317
80,MCMC,Gibbs,/,6777518.933693156577647,18299,0,2.690470358000000,2.689435530000000,0.874456446186728,0.076488103529133,0.392043117009501,0.332554596808725,0.000246867207973,0.014757720385766,0.024138786873861,0.052305372128471,0.038921362700939,0.024816054493564,0.040405089458822,0.060980154054804,0.528171800163746,0.227396070510997,0.742133783880205,0.242447648716868,0.000123800742391,0.068322766419169,0.043145535383053,0.042010200545550,0.008609336142000,0.016667964375347,0.005963312400108,0.008742454114626
80,MCMC,Gibbs,/,6777255.399965559132397,18329,0,2.694803275000000,2.693766995000000,0.874456446186728,0.076482059976000,0.392041616037164,0.332554596808725,0.000246867207973,0.014757720385766,0.024139267913218,0.052305372128471,0.038921362700939,0.024816054493564,0.040405992562037,0.060980154054804,0.528162176103415,0.227389341262095,0.742133783880205,0.242453527304297,0.000123801037856,0.068322766419169,0.043145535383053,0.042010200545550,0.008612977984912,0.016667964375347,0.005963312400108,0.008748186010413
80,MCMC,Gibbs,/,6776877.076060667634010,18359,0,2.699198278000000,2.698163261000000,0.874456446186728,0.076482059976000,0.392041616037164,0.332554596808725,0.000246867207973,0.014759933694448,0.024142085713075,0.052305372128471,0.038921362700939,0.024816054493564,0.040405992562037,0.060983375036143,0.528146635259009,0.227386930902738,0.742133783880205,0.242443858706063,0.000123801471303,0.068329212573129,0.043145535383053,0.042019022175855,0.008617784351365,0.016667964375347,0.005970874206199,0.008748186010413
80,MCMC,Gibbs,/,6776661.136767705902457,18389,0,2.703702015000000,2.702669332000000,0.874456048005988,0.076476923906440,0.392041616037164,0.332557194399959,0.000246863745589,0.014763814444916,0.024142085713075,0.052305372128471,0.038921326379082,0.024818190882547,0.040405992562037,0.060985905091888,0.528146314552591,0.227383470879247,0.742133783880205,0.242436646431020,0.000123802026707,0.068329212573129,0.043145535383053,0.042020062544665,0.008617784351365,0.016667964375347,0.005985638443721,0.008748186010413
80,MCMC,Gibbs,/,6776318.614555137231946,18419,0,2.708134819000000,2.707098589000000,0.874456048005988,0.076476923906440,0.392034293618644,0.332557194399959,0.000246863745589,0.014772709085379,0.024150110104387,0.052305777235281,0.038921326379082,0.024818190882547,0.040412198626985,0.060985905091888,0.528145422072012,0.227383470879247,0.742137417766143,0.242436646431020,0.000123802026707,0.068329212573129,0.043145535383053,0.042018223708810,0.008625270973888,0.016667964375347,0.005989510531742,0.008758566896129
80,MCMC,Gibbs,/,6776088.981648127548397,18449,0,2.712428002000000,2.711391712000000,0.874451557000311,0.076471372249031,0.392035672080396,0.332561320846819,0.000246863745589,0.014772709085379,0.024150110104387,0.052306418728804,0.038927668218914,0.024823670014916,0.040412198626985,0.060985878987194,0.528145422072012,0.227381544986265,0.742132371019224,0.242438733556850,0.000123802026707,0.068330953925678,0.043145651490317,0.042018223708810,0.008625270973888,0.016667964375347,0.006000712583331,0.008758566896129
80,MCMC,Gibbs,/,6775838.321043236181140,18479,0,2.716824869000000,2.715790112000000,0.874450044654328,0.076471372249031,0.392041248368778,0.332554073714582,0.000246863745589,0.014781887916979,0.024150110104387,0.052308127073279,0.038928976588523,0.024829488290148,0.040412198626985,0.060985878987194,0.528144463747421,0.227381544986265,0.742132371019224,0.242444519964007,0.000123801817887,0.068331225379864,0.043149432765660,0.042021125915720,0.008625270973888,0.016670274795013,0.006000712583331,0.008758566896129
80,MCMC,Gibbs,/,6775560.759558371268213,18509,0,2.721306013000000,2.720273120000000,0.874450044654328,0.076468419067840,0.392041248368778,0.332551944588350,0.000246862811458,0.014781887916979,0.024157205398803,0.052308523019093,0.038928976588523,0.024829488290148,0.040415260920828,0.060986317562705,0.528138926269270,0.227378476261830,0.742126014413739,0.242444519964007,0.000123801817887,0.068331225379864,0.043153246650082,0.042021125915720,0.008625270973888,0.016670274795013,0.006000509673592,0.008758566896129
80,MCMC,Gibbs,/,6775441.438888357020915,18539,0,2.725726594000000,2.724690315000000,0.874450044654328,0.076464814283948,0.392038900526059,0.332551944588350,0.000246860529463,0.014784679402666,0.024159522727708,0.052308653308304,0.038928976588523,0.024829488290148,0.040415260920828,0.060986317562705,0.528138926269270,0.227378476261830,0.742123184697764,0.242441755796415,0.000123797319242,0.068332600495907,0.043154605027345,0.042025111212213,0.008625270973888,0.016670274795013,0.006002145163247,0.008760028189116
80,MCMC,Gibbs,/,6775208.758000892587006,18569,0,2.730121588000000,2.729086781000000,0.874450044654328,0.076464814283948,0.392038900526059,0.332550783459678,0.000246861014987,0.014784679402666,0.024169529917579,0.052310260406406,0.038929673935412,0.024830738722880,0.040415412595545,0.060986350409870,0.528138926269270,0.227377828187186,0.742124553467351,0.242441755796415,0.000123798546233,0.068334285586319,0.043157663350141,0.042025111212213,0.008625270973888,0.016672501884004,0.006002145163247,0.008760028189116
80,MCMC,Gibbs,/,6775037.223566886037588,18599,0,2.734537780000000,2.733501491000000,0.874448891333077,0.076464814283948,0.392037085098314,0.332551942795312,0.000246861014987,0.014784679402666,0.024170198425870,0.052319188548990,0.038929673935412,0.024830738722880,0.040417792384747,0.060986350409870,0.528138926269270,0.227374917109834,0.742135966735723,0.242437572331189,0.000123798136526,0.068343214702113,0.043158887438577,0.042034200150870,0.008625270973888,0.016672501884004,0.006009894611092,0.008759515264212
80,MCMC,Gibbs,/,6774750.390287022106349,18629,0,2.739036237000000,2.738003304000000,0.874448891333077,0.076459862901989,0.392038427302392,0.332553299710598,0.000246861014987,0.014791397511422,0.024170198425870,0.052325508078923,0.038930753877368,0.024830738722880,0.040418542207417,0.060991202716081,0.528136809659492,0.227366938240264,0.742137628332682,0.242439423760262,0.000123798136526,0.068343214702113,0.043158887438577,0.042041558993597,0.008627364282769,0.016672501884004,0.006011521277641,0.008760382934609
80,MCMC,Gibbs,/,6774450.194858826696873,18659,0,2.743448172000000,2.742411863000000,0.874448891333077,0.076459862901989,0.392043580701932,0.332553299710598,0.000246861014987,0.014799123107078,0.024170198425870,0.052328352446693,0.038930753877368,0.024838937004110,0.040428056240261,0.060997430397808,0.528136809659492,0.227366938240264,0.742137628332682,0.242432852552499,0.000123800208825,0.068343214702113,0.043159045969267,0.042041558993597,0.008637658176035,0.016672501884004,0.006011521277641,0.008763503421226
80,MCMC,Gibbs,/,6774261.177091852761805,18689,0,2.747824801000000,2.746790927000000,0.874444009642111,0.076459862901989,0.392043580701932,0.332553299710598,0.000246862272655,0.014804183762734,0.024170198425870,0.052330396150620,0.038930753877368,0.024838937004110,0.040428056240261,0.061003272053886,0.528136809659492,0.227366021767113,0.742141433995884,0.242432852552499,0.000123800415789,0.068343214702113,0.043160617905257,0.042045154920223,0.008637658176035,0.016682154143663,0.006013738803324,0.008763503421226
80,MCMC,Gibbs,/,6774019.407977161929011,18719,0,2.752191351000000,2.751155703000000,0.874434206629654,0.076459862901989,0.392039850290041,0.332556008801216,0.000246861873232,0.014804183762734,0.024170198425870,0.052330396150620,0.038932957403527,0.024838937004110,0.040428056240261,0.061003272053886,0.528130546030119,0.227359748646706,0.742137237351570,0.242426455300477,0.000123799573722,0.068343214702113,0.043160617905257,0.042048738190029,0.008637658176035,0.016682154143663,0.006019511554522,0.008762234808006
80,MCMC,Gibbs,/,6773817.281728725880384,18749,0,2.756622592000000,2.755588738000000,0.874434206629654,0.076456752806680,0.392039850290041,0.332556008801216,0.000246859470243,0.014804183762734,0.024175213877491,0.052330396150620,0.038932957403527,0.024840916165765,0.040429495846972,0.061006731475807,0.528130546030119,0.227359748646706,0.742138612563472,0.242429535624274,0.000123800208392,0.068345824523434,0.043165886717491,0.042049344355140,0.008637658176035,0.016682154143663,0.006022128038780,0.008768747942226
80,MCMC,Gibbs,/,6773437.339754672721028,18779,0,2.760982059000000,2.759945760000000,0.874430346061874,0.076456752806680,0.392033359919206,0.332559224102202,0.000246859470243,0.014817383276938,0.024175213877491,0.052330396150620,0.038934857413318,0.024849483308066,0.040429495846972,0.061011461578820,0.528129216009473,0.227356234628421,0.742150677703679,0.242429535624274,0.000123800208392,0.068345824523434,0.043167566258582,0.042049344355140,0.008642860306102,0.016682154143663,0.006022128038780,0.008768878383932
80,MCMC,Gibbs,/,6773198.783947583287954,18809,0,2.765364649000000,2.764329803000000,0.874430346061874,0.076454795114832,0.392036338342972,0.332559224102202,0.000246857550728,0.014817383276938,0.024179363616983,0.052333981895482,0.038936435137299,0.024850798474632,0.040429495846972,0.061019167522753,0.528124441783592,0.227356234628421,0.742153838340237,0.242429535624274,0.000123800208392,0.068352971301170,0.043172414685214,0.042049344355140,0.008642860306102,0.016682468532833,0.006022128038780,0.008771823101425
80,MCMC,Gibbs,/,6772815.392659591510892,18839,0,2.769785772000000,2.768751035000000,0.874425099355177,0.076454795114832,0.392043163572111,0.332557774361723,0.000246857550728,0.014817383276938,0.024194827022630,0.052334926896766,0.038946316794220,0.024850798474632,0.040434095967237,0.061019167522753,0.528123069166366,0.227356234628421,0.742153838340237,0.242427103154966,0.000123801266921,0.068352971301170,0.043172414685214,0.042049344355140,0.008642860306102,0.016682468532833,0.006022437147192,0.008776165387657
80,MCMC,Gibbs,/,6772677.820374649018049,18869,0,2.774288857000000,2.773253710000000,0.874425099355177,0.076454795114832,0.392037267411294,0.332557774361723,0.000246856992283,0.014817383276938,0.024194827022630,0.052338401313460,0.038946316794220,0.024854086496823,0.040434095967237,0.061024081415910,0.528123069166366,0.227354145935110,0.742153838340237,0.242431600481353,0.000123801140209,0.068359049882169,0.043177431767623,0.042052848962143,0.008642860306102,0.016682468532833,0.006022437147192,0.008776165387657
80,MCMC,Gibbs,/,6772468.493492379784584,18899,0,2.778620622000000,2.777584313000000,0.874422491529213,0.076453504333384,0.392037267411294,0.332553247305953,0.000246856992283,0.014817383276938,0.024198793780933,0.052338401313460,0.038948954297896,0.024854086496823,0.040437178560441,0.061025145135311,0.528123069166366,0.227350207625367,0.742150168082885,0.242436652901340,0.000123801140209,0.068358766621517,0.043180355531505,0.042056717704853,0.008647016147934,0.016682468532833,0.006023082983989,0.008776165387657
80,MCMC,Gibbs,/,6772350.664426605217159,18929,0,2.783061361000000,2.782026575000000,0.874417820593085,0.076448969143813,0.392041889248866,0.332553973000720,0.000246856992283,0.014820502767968,0.024198793780933,0.052340099421784,0.038948954297896,0.024854086496823,0.040438396210311,0.061025145135311,0.528123069166366,0.227350207625367,0.742150793299002,0.242433094126189,0.000123802982653,0.068358766621517,0.043180555745568,0.042056717704853,0.008647016147934,0.016682468532833,0.006026006123531,0.008780888515983
80,MCMC,Gibbs,/,6772223.453462823294103,18959,0,2.787573263000000,2.786540381000000,0.874416140842189,0.076448969143813,0.392041889248866,0.332555063548167,0.000246856992283,0.014820502767968,0.024200318614204,0.052340099421784,0.038948954297896,0.024854086496823,0.040438643676342,0.061026402214014,0.528123069166366,0.227350207625367,0.742150793299002,0.242433382398308,0.000123802782017,0.068375670118483,0.043183126236338,0.042056717704853,0.008647991164869,0.016685743577860,0.006026326965081,0.008780888515983
80,MCMC,Gibbs,/,6771906.406083840876818,18989,0,2.791985408000000,2.790949120000000,0.874410645915967,0.076448969143813,0.392040170031204,0.332555063548167,0.000246855721314,0.014825138868365,0.024201320792739,0.052340099421784,0.038956628321289,0.024859536575789,0.040442437378335,0.061031418751009,0.528123069166366,0.227350207625367,0.742152892632712,0.242436530401898,0.000123802338320,0.068382313200892,0.043184542219757,0.042056717704853,0.008647991164869,0.016689795430399,0.006033979385727,0.008781564064549
